#R0    Rn    Rmax
0.00016799999999999996    0.00017799999999999983    0.000187987
0.00016999999999999996    0.00017799999999999983    0.000185954
0.00017199999999999995    0.00017799999999999983    0.000183938
0.00017399999999999995    0.00017799999999999983    0.000181941
0.00017599999999999997    0.00017799999999999983    0.000179961
1e-05    0.00017999999999999982    0.000516244
1.2e-05    0.00017999999999999982    0.000509693
1.4e-05    0.00017999999999999982    0.000502733
1.6e-05    0.00017999999999999982    0.000495525
1.7999999999999997e-05    0.00017999999999999982    0.000488159
1.9999999999999998e-05    0.00017999999999999982    0.00048073
2.2e-05    0.00017999999999999982    0.00047327
2.3999999999999997e-05    0.00017999999999999982    0.000465812
2.5999999999999995e-05    0.00017999999999999982    0.000458393
2.7999999999999996e-05    0.00017999999999999982    0.000451024
2.9999999999999997e-05    0.00017999999999999982    0.00044377
3.199999999999999e-05    0.00017999999999999982    0.000436588
3.399999999999999e-05    0.00017999999999999982    0.000429568
3.5999999999999994e-05    0.00017999999999999982    0.000422688
3.7999999999999995e-05    0.00017999999999999982    0.000415965
3.999999999999999e-05    0.00017999999999999982    0.000409408
4.199999999999999e-05    0.00017999999999999982    0.000403025
4.399999999999999e-05    0.00017999999999999982    0.00039681
4.599999999999999e-05    0.00017999999999999982    0.000390775
4.799999999999999e-05    0.00017999999999999982    0.000384927
4.999999999999999e-05    0.00017999999999999982    0.000379244
5.199999999999999e-05    0.00017999999999999982    0.000373715
5.3999999999999984e-05    0.00017999999999999982    0.000368357
5.5999999999999986e-05    0.00017999999999999982    0.000363148
5.799999999999999e-05    0.00017999999999999982    0.000358098
5.999999999999999e-05    0.00017999999999999982    0.00035319
6.199999999999999e-05    0.00017999999999999982    0.000348405
6.399999999999998e-05    0.00017999999999999982    0.000343762
6.599999999999999e-05    0.00017999999999999982    0.000339242
6.799999999999999e-05    0.00017999999999999982    0.000334835
6.999999999999998e-05    0.00017999999999999982    0.000330536
7.199999999999999e-05    0.00017999999999999982    0.000326361
7.399999999999998e-05    0.00017999999999999982    0.000322271
7.599999999999998e-05    0.00017999999999999982    0.000318291
7.799999999999999e-05    0.00017999999999999982    0.000314398
7.999999999999998e-05    0.00017999999999999982    0.000310584
8.199999999999999e-05    0.00017999999999999982    0.000306871
8.399999999999998e-05    0.00017999999999999982    0.00030323
8.599999999999998e-05    0.00017999999999999982    0.000299663
8.799999999999998e-05    0.00017999999999999982    0.00029617
8.999999999999998e-05    0.00017999999999999982    0.000292747
9.199999999999997e-05    0.00017999999999999982    0.000289387
9.399999999999998e-05    0.00017999999999999982    0.000286094
9.599999999999998e-05    0.00017999999999999982    0.00028286
9.799999999999997e-05    0.00017999999999999982    0.000279678
9.999999999999998e-05    0.00017999999999999982    0.00027656
0.00010199999999999997    0.00017999999999999982    0.000273495
0.00010399999999999998    0.00017999999999999982    0.00027047
0.00010599999999999997    0.00017999999999999982    0.000267507
0.00010799999999999997    0.00017999999999999982    0.000264584
0.00010999999999999998    0.00017999999999999982    0.000261706
0.00011199999999999997    0.00017999999999999982    0.000258868
0.00011399999999999998    0.00017999999999999982    0.000256076
0.00011599999999999997    0.00017999999999999982    0.000253319
0.00011799999999999997    0.00017999999999999982    0.000250603
0.00011999999999999998    0.00017999999999999982    0.000247919
0.00012199999999999997    0.00017999999999999982    0.00024528
0.00012399999999999998    0.00017999999999999982    0.000242668
0.00012599999999999997    0.00017999999999999982    0.000240092
0.00012799999999999997    0.00017999999999999982    0.000237545
0.00012999999999999996    0.00017999999999999982    0.000235031
0.00013199999999999998    0.00017999999999999982    0.000232542
0.00013399999999999998    0.00017999999999999982    0.000230087
0.00013599999999999997    0.00017999999999999982    0.00022766
0.00013799999999999997    0.00017999999999999982    0.000225257
0.00013999999999999996    0.00017999999999999982    0.000222882
0.00014199999999999996    0.00017999999999999982    0.000220531
0.00014399999999999998    0.00017999999999999982    0.000218209
0.00014599999999999997    0.00017999999999999982    0.000215907
0.00014799999999999997    0.00017999999999999982    0.000213631
0.00014999999999999996    0.00017999999999999982    0.000211376
0.00015199999999999995    0.00017999999999999982    0.000209143
0.00015399999999999998    0.00017999999999999982    0.000206933
0.00015599999999999997    0.00017999999999999982    0.000204743
0.00015799999999999996    0.00017999999999999982    0.000202576
0.00015999999999999996    0.00017999999999999982    0.000200428
0.00016199999999999995    0.00017999999999999982    0.000198301
0.00016399999999999995    0.00017999999999999982    0.000196194
0.00016599999999999997    0.00017999999999999982    0.000194105
0.00016799999999999996    0.00017999999999999982    0.000192035
0.00016999999999999996    0.00017999999999999982    0.000189984
0.00017199999999999995    0.00017999999999999982    0.000187952
0.00017399999999999995    0.00017999999999999982    0.000185937
0.00017599999999999997    0.00017999999999999982    0.000183941
0.00017799999999999996    0.00017999999999999982    0.000181961
1e-05    0.00018199999999999982    0.000522313
1.2e-05    0.00018199999999999982    0.000515818
1.4e-05    0.00018199999999999982    0.000508885
1.6e-05    0.00018199999999999982    0.000501678
1.7999999999999997e-05    0.00018199999999999982    0.000494333
1.9999999999999998e-05    0.00018199999999999982    0.000486888
2.2e-05    0.00018199999999999982    0.000479445
2.3999999999999997e-05    0.00018199999999999982    0.000471974
2.5999999999999995e-05    0.00018199999999999982    0.000464559
2.7999999999999996e-05    0.00018199999999999982    0.000457195
2.9999999999999997e-05    0.00018199999999999982    0.000449907
3.199999999999999e-05    0.00018199999999999982    0.000442715
3.399999999999999e-05    0.00018199999999999982    0.00043567
3.5999999999999994e-05    0.00018199999999999982    0.000428749
3.7999999999999995e-05    0.00018199999999999982    0.000421994
3.999999999999999e-05    0.00018199999999999982    0.000415404
4.199999999999999e-05    0.00018199999999999982    0.000408978
4.399999999999999e-05    0.00018199999999999982    0.000402725
4.599999999999999e-05    0.00018199999999999982    0.00039664
4.799999999999999e-05    0.00018199999999999982    0.000390749
4.999999999999999e-05    0.00018199999999999982    0.000385012
5.199999999999999e-05    0.00018199999999999982    0.000379455
5.3999999999999984e-05    0.00018199999999999982    0.000374042
5.5999999999999986e-05    0.00018199999999999982    0.000368797
5.799999999999999e-05    0.00018199999999999982    0.000363696
5.999999999999999e-05    0.00018199999999999982    0.000358739
6.199999999999999e-05    0.00018199999999999982    0.00035391
6.399999999999998e-05    0.00018199999999999982    0.000349224
6.599999999999999e-05    0.00018199999999999982    0.00034465
6.799999999999999e-05    0.00018199999999999982    0.000340209
6.999999999999998e-05    0.00018199999999999982    0.000335865
7.199999999999999e-05    0.00018199999999999982    0.00033165
7.399999999999998e-05    0.00018199999999999982    0.000327525
7.599999999999998e-05    0.00018199999999999982    0.000323499
7.799999999999999e-05    0.00018199999999999982    0.000319569
7.999999999999998e-05    0.00018199999999999982    0.000315723
8.199999999999999e-05    0.00018199999999999982    0.000311966
8.399999999999998e-05    0.00018199999999999982    0.000308283
8.599999999999998e-05    0.00018199999999999982    0.000304686
8.799999999999998e-05    0.00018199999999999982    0.00030116
8.999999999999998e-05    0.00018199999999999982    0.000297704
9.199999999999997e-05    0.00018199999999999982    0.000294312
9.399999999999998e-05    0.00018199999999999982    0.000290987
9.599999999999998e-05    0.00018199999999999982    0.000287716
9.799999999999997e-05    0.00018199999999999982    0.000284516
9.999999999999998e-05    0.00018199999999999982    0.000281365
0.00010199999999999997    0.00018199999999999982    0.000278267
0.00010399999999999998    0.00018199999999999982    0.000275216
0.00010599999999999997    0.00018199999999999982    0.000272223
0.00010799999999999997    0.00018199999999999982    0.000269274
0.00010999999999999998    0.00018199999999999982    0.000266369
0.00011199999999999997    0.00018199999999999982    0.000263507
0.00011399999999999998    0.00018199999999999982    0.000260682
0.00011599999999999997    0.00018199999999999982    0.000257904
0.00011799999999999997    0.00018199999999999982    0.000255167
0.00011999999999999998    0.00018199999999999982    0.000252462
0.00012199999999999997    0.00018199999999999982    0.000249792
0.00012399999999999998    0.00018199999999999982    0.000247162
0.00012599999999999997    0.00018199999999999982    0.000244561
0.00012799999999999997    0.00018199999999999982    0.00024199
0.00012999999999999996    0.00018199999999999982    0.000239456
0.00013199999999999998    0.00018199999999999982    0.000236949
0.00013399999999999998    0.00018199999999999982    0.000234469
0.00013599999999999997    0.00018199999999999982    0.000232021
0.00013799999999999997    0.00018199999999999982    0.000229598
0.00013999999999999996    0.00018199999999999982    0.000227204
0.00014199999999999996    0.00018199999999999982    0.000224837
0.00014399999999999998    0.00018199999999999982    0.000222489
0.00014599999999999997    0.00018199999999999982    0.00022017
0.00014799999999999997    0.00018199999999999982    0.000217876
0.00014999999999999996    0.00018199999999999982    0.000215602
0.00015199999999999995    0.00018199999999999982    0.000213351
0.00015399999999999998    0.00018199999999999982    0.000211122
0.00015599999999999997    0.00018199999999999982    0.000208915
0.00015799999999999996    0.00018199999999999982    0.00020673
0.00015999999999999996    0.00018199999999999982    0.000204564
0.00016199999999999995    0.00018199999999999982    0.000202419
0.00016399999999999995    0.00018199999999999982    0.000200294
0.00016599999999999997    0.00018199999999999982    0.000198187
0.00016799999999999996    0.00018199999999999982    0.0001961
0.00016999999999999996    0.00018199999999999982    0.000194033
0.00017199999999999995    0.00018199999999999982    0.000191982
0.00017399999999999995    0.00018199999999999982    0.000189951
0.00017599999999999997    0.00018199999999999982    0.000187937
0.00017799999999999996    0.00018199999999999982    0.000185941
0.00017999999999999996    0.00018199999999999982    0.000183961
1e-05    0.0001839999999999998    0.000528415
1.2e-05    0.0001839999999999998    0.000521929
1.4e-05    0.0001839999999999998    0.000515028
1.6e-05    0.0001839999999999998    0.000507839
1.7999999999999997e-05    0.0001839999999999998    0.000500498
1.9999999999999998e-05    0.0001839999999999998    0.000493078
2.2e-05    0.0001839999999999998    0.000485604
2.3999999999999997e-05    0.0001839999999999998    0.000478161
2.5999999999999995e-05    0.0001839999999999998    0.000470727
2.7999999999999996e-05    0.0001839999999999998    0.000463348
2.9999999999999997e-05    0.0001839999999999998    0.000456038
3.199999999999999e-05    0.0001839999999999998    0.000448836
3.399999999999999e-05    0.0001839999999999998    0.000441752
3.5999999999999994e-05    0.0001839999999999998    0.000434814
3.7999999999999995e-05    0.0001839999999999998    0.000428034
3.999999999999999e-05    0.0001839999999999998    0.000421407
4.199999999999999e-05    0.0001839999999999998    0.000414944
4.399999999999999e-05    0.0001839999999999998    0.00040865
4.599999999999999e-05    0.0001839999999999998    0.000402537
4.799999999999999e-05    0.0001839999999999998    0.000396591
4.999999999999999e-05    0.0001839999999999998    0.000390815
5.199999999999999e-05    0.0001839999999999998    0.000385204
5.3999999999999984e-05    0.0001839999999999998    0.000379748
5.5999999999999986e-05    0.0001839999999999998    0.000374444
5.799999999999999e-05    0.0001839999999999998    0.000369308
5.999999999999999e-05    0.0001839999999999998    0.000364297
6.199999999999999e-05    0.0001839999999999998    0.00035943
6.399999999999998e-05    0.0001839999999999998    0.00035469
6.599999999999999e-05    0.0001839999999999998    0.000350087
6.799999999999999e-05    0.0001839999999999998    0.0003456
6.999999999999998e-05    0.0001839999999999998    0.000341215
7.199999999999999e-05    0.0001839999999999998    0.000336957
7.399999999999998e-05    0.0001839999999999998    0.000332793
7.599999999999998e-05    0.0001839999999999998    0.000328722
7.799999999999999e-05    0.0001839999999999998    0.000324754
7.999999999999998e-05    0.0001839999999999998    0.000320877
8.199999999999999e-05    0.0001839999999999998    0.000317072
8.399999999999998e-05    0.0001839999999999998    0.000313367
8.599999999999998e-05    0.0001839999999999998    0.000309723
8.799999999999998e-05    0.0001839999999999998    0.000306171
8.999999999999998e-05    0.0001839999999999998    0.000302673
9.199999999999997e-05    0.0001839999999999998    0.000299257
9.399999999999998e-05    0.0001839999999999998    0.000295899
9.599999999999998e-05    0.0001839999999999998    0.000292596
9.799999999999997e-05    0.0001839999999999998    0.000289363
9.999999999999998e-05    0.0001839999999999998    0.000286179
0.00010199999999999997    0.0001839999999999998    0.000283056
0.00010399999999999998    0.0001839999999999998    0.000279981
0.00010599999999999997    0.0001839999999999998    0.000276955
0.00010799999999999997    0.0001839999999999998    0.00027398
0.00010999999999999998    0.0001839999999999998    0.000271048
0.00011199999999999997    0.0001839999999999998    0.00026816
0.00011399999999999998    0.0001839999999999998    0.000265308
0.00011599999999999997    0.0001839999999999998    0.00026251
0.00011799999999999997    0.0001839999999999998    0.000259745
0.00011999999999999998    0.0001839999999999998    0.000257013
0.00012199999999999997    0.0001839999999999998    0.000254325
0.00012399999999999998    0.0001839999999999998    0.000251668
0.00012599999999999997    0.0001839999999999998    0.000249047
0.00012799999999999997    0.0001839999999999998    0.000246457
0.00012999999999999996    0.0001839999999999998    0.000243895
0.00013199999999999998    0.0001839999999999998    0.000241366
0.00013399999999999998    0.0001839999999999998    0.000238868
0.00013599999999999997    0.0001839999999999998    0.000236398
0.00013799999999999997    0.0001839999999999998    0.000233959
0.00013999999999999996    0.0001839999999999998    0.000231542
0.00014199999999999996    0.0001839999999999998    0.000229155
0.00014399999999999998    0.0001839999999999998    0.000226787
0.00014599999999999997    0.0001839999999999998    0.000224451
0.00014799999999999997    0.0001839999999999998    0.000222133
0.00014999999999999996    0.0001839999999999998    0.000219842
0.00015199999999999995    0.0001839999999999998    0.000217572
0.00015399999999999998    0.0001839999999999998    0.000215328
0.00015599999999999997    0.0001839999999999998    0.000213103
0.00015799999999999996    0.0001839999999999998    0.000210897
0.00015999999999999996    0.0001839999999999998    0.000208716
0.00016199999999999995    0.0001839999999999998    0.000206553
0.00016399999999999995    0.0001839999999999998    0.00020441
0.00016599999999999997    0.0001839999999999998    0.000202285
0.00016799999999999996    0.0001839999999999998    0.000200182
0.00016999999999999996    0.0001839999999999998    0.000198096
0.00017199999999999995    0.0001839999999999998    0.000196029
0.00017399999999999995    0.0001839999999999998    0.00019398
0.00017599999999999997    0.0001839999999999998    0.000191949
0.00017799999999999996    0.0001839999999999998    0.000189936
0.00017999999999999996    0.0001839999999999998    0.00018794
0.00018199999999999995    0.0001839999999999998    0.000185962
1e-05    0.0001859999999999998    0.000534479
1.2e-05    0.0001859999999999998    0.000528043
1.4e-05    0.0001859999999999998    0.000521168
1.6e-05    0.0001859999999999998    0.000514
1.7999999999999997e-05    0.0001859999999999998    0.000506647
1.9999999999999998e-05    0.0001859999999999998    0.00049923
2.2e-05    0.0001859999999999998    0.000491793
2.3999999999999997e-05    0.0001859999999999998    0.000484335
2.5999999999999995e-05    0.0001859999999999998    0.000476886
2.7999999999999996e-05    0.0001859999999999998    0.000469506
2.9999999999999997e-05    0.0001859999999999998    0.000462182
3.199999999999999e-05    0.0001859999999999998    0.000454958
3.399999999999999e-05    0.0001859999999999998    0.000447856
3.5999999999999994e-05    0.0001859999999999998    0.0004409
3.7999999999999995e-05    0.0001859999999999998    0.000434079
3.999999999999999e-05    0.0001859999999999998    0.000427417
4.199999999999999e-05    0.0001859999999999998    0.0004209
4.399999999999999e-05    0.0001859999999999998    0.000414579
4.599999999999999e-05    0.0001859999999999998    0.000408416
4.799999999999999e-05    0.0001859999999999998    0.000402433
4.999999999999999e-05    0.0001859999999999998    0.000396616
5.199999999999999e-05    0.0001859999999999998    0.000390963
5.3999999999999984e-05    0.0001859999999999998    0.000385455
5.5999999999999986e-05    0.0001859999999999998    0.000380114
5.799999999999999e-05    0.0001859999999999998    0.000374922
5.999999999999999e-05    0.0001859999999999998    0.000369882
6.199999999999999e-05    0.0001859999999999998    0.000364971
6.399999999999998e-05    0.0001859999999999998    0.000360181
6.599999999999999e-05    0.0001859999999999998    0.000355533
6.799999999999999e-05    0.0001859999999999998    0.000351001
6.999999999999998e-05    0.0001859999999999998    0.000346581
7.199999999999999e-05    0.0001859999999999998    0.000342279
7.399999999999998e-05    0.0001859999999999998    0.000338076
7.599999999999998e-05    0.0001859999999999998    0.000333961
7.799999999999999e-05    0.0001859999999999998    0.000329952
7.999999999999998e-05    0.0001859999999999998    0.000326035
8.199999999999999e-05    0.0001859999999999998    0.000322206
8.399999999999998e-05    0.0001859999999999998    0.000318461
8.599999999999998e-05    0.0001859999999999998    0.00031479
8.799999999999998e-05    0.0001859999999999998    0.00031119
8.999999999999998e-05    0.0001859999999999998    0.000307669
9.199999999999997e-05    0.0001859999999999998    0.000304215
9.399999999999998e-05    0.0001859999999999998    0.000300821
9.599999999999998e-05    0.0001859999999999998    0.000297496
9.799999999999997e-05    0.0001859999999999998    0.000294221
9.999999999999998e-05    0.0001859999999999998    0.000291015
0.00010199999999999997    0.0001859999999999998    0.000287859
0.00010399999999999998    0.0001859999999999998    0.000284756
0.00010599999999999997    0.0001859999999999998    0.000281703
0.00010799999999999997    0.0001859999999999998    0.000278701
0.00010999999999999998    0.0001859999999999998    0.000275743
0.00011199999999999997    0.0001859999999999998    0.000272828
0.00011399999999999998    0.0001859999999999998    0.000269957
0.00011599999999999997    0.0001859999999999998    0.000267128
0.00011799999999999997    0.0001859999999999998    0.000264337
0.00011999999999999998    0.0001859999999999998    0.000261584
0.00012199999999999997    0.0001859999999999998    0.00025887
0.00012399999999999998    0.0001859999999999998    0.000256187
0.00012599999999999997    0.0001859999999999998    0.000253547
0.00012799999999999997    0.0001859999999999998    0.000250935
0.00012999999999999996    0.0001859999999999998    0.000248353
0.00013199999999999998    0.0001859999999999998    0.000245804
0.00013399999999999998    0.0001859999999999998    0.000243286
0.00013599999999999997    0.0001859999999999998    0.000240795
0.00013799999999999997    0.0001859999999999998    0.000238332
0.00013999999999999996    0.0001859999999999998    0.000235897
0.00014199999999999996    0.0001859999999999998    0.000233488
0.00014399999999999998    0.0001859999999999998    0.000231104
0.00014599999999999997    0.0001859999999999998    0.000228744
0.00014799999999999997    0.0001859999999999998    0.00022641
0.00014999999999999996    0.0001859999999999998    0.000224101
0.00015199999999999995    0.0001859999999999998    0.000221813
0.00015399999999999998    0.0001859999999999998    0.000219548
0.00015599999999999997    0.0001859999999999998    0.000217305
0.00015799999999999996    0.0001859999999999998    0.000215082
0.00015999999999999996    0.0001859999999999998    0.000212882
0.00016199999999999995    0.0001859999999999998    0.0002107
0.00016399999999999995    0.0001859999999999998    0.00020854
0.00016599999999999997    0.0001859999999999998    0.000206399
0.00016799999999999996    0.0001859999999999998    0.000204278
0.00016999999999999996    0.0001859999999999998    0.000202175
0.00017199999999999995    0.0001859999999999998    0.000200092
0.00017399999999999995    0.0001859999999999998    0.000198025
0.00017599999999999997    0.0001859999999999998    0.000195978
0.00017799999999999996    0.0001859999999999998    0.000193948
0.00017999999999999996    0.0001859999999999998    0.000191935
0.00018199999999999995    0.0001859999999999998    0.000189939
0.00018399999999999995    0.0001859999999999998    0.000187962
1e-05    0.0001879999999999998    0.00054058
1.2e-05    0.0001879999999999998    0.00053416
1.4e-05    0.0001879999999999998    0.000527306
1.6e-05    0.0001879999999999998    0.000520148
1.7999999999999997e-05    0.0001879999999999998    0.000512823
1.9999999999999998e-05    0.0001879999999999998    0.000505421
2.2e-05    0.0001879999999999998    0.000497952
2.3999999999999997e-05    0.0001879999999999998    0.000490502
2.5999999999999995e-05    0.0001879999999999998    0.000483067
2.7999999999999996e-05    0.0001879999999999998    0.000475667
2.9999999999999997e-05    0.0001879999999999998    0.000468335
3.199999999999999e-05    0.0001879999999999998    0.000461095
3.399999999999999e-05    0.0001879999999999998    0.000453962
3.5999999999999994e-05    0.0001879999999999998    0.00044698
3.7999999999999995e-05    0.0001879999999999998    0.000440129
3.999999999999999e-05    0.0001879999999999998    0.000433436
4.199999999999999e-05    0.0001879999999999998    0.000426899
4.399999999999999e-05    0.0001879999999999998    0.000420525
4.599999999999999e-05    0.0001879999999999998    0.000414329
4.799999999999999e-05    0.0001879999999999998    0.000408299
4.999999999999999e-05    0.0001879999999999998    0.000402436
5.199999999999999e-05    0.0001879999999999998    0.000396735
5.3999999999999984e-05    0.0001879999999999998    0.000391193
5.5999999999999986e-05    0.0001879999999999998    0.000385801
5.799999999999999e-05    0.0001879999999999998    0.000380562
5.999999999999999e-05    0.0001879999999999998    0.000375476
6.199999999999999e-05    0.0001879999999999998    0.000370521
6.399999999999998e-05    0.0001879999999999998    0.000365689
6.599999999999999e-05    0.0001879999999999998    0.000360993
6.799999999999999e-05    0.0001879999999999998    0.000356417
6.999999999999998e-05    0.0001879999999999998    0.000351958
7.199999999999999e-05    0.0001879999999999998    0.000347617
7.399999999999998e-05    0.0001879999999999998    0.000343372
7.599999999999998e-05    0.0001879999999999998    0.000339227
7.799999999999999e-05    0.0001879999999999998    0.000335173
7.999999999999998e-05    0.0001879999999999998    0.000331224
8.199999999999999e-05    0.0001879999999999998    0.000327354
8.399999999999998e-05    0.0001879999999999998    0.000323564
8.599999999999998e-05    0.0001879999999999998    0.00031986
8.799999999999998e-05    0.0001879999999999998    0.000316236
8.999999999999998e-05    0.0001879999999999998    0.000312677
9.199999999999997e-05    0.0001879999999999998    0.000309179
9.399999999999998e-05    0.0001879999999999998    0.000305766
9.599999999999998e-05    0.0001879999999999998    0.000302406
9.799999999999997e-05    0.0001879999999999998    0.000299108
9.999999999999998e-05    0.0001879999999999998    0.000295865
0.00010199999999999997    0.0001879999999999998    0.000292676
0.00010399999999999998    0.0001879999999999998    0.000289551
0.00010599999999999997    0.0001879999999999998    0.000286464
0.00010799999999999997    0.0001879999999999998    0.000283438
0.00010999999999999998    0.0001879999999999998    0.000280453
0.00011199999999999997    0.0001879999999999998    0.000277514
0.00011399999999999998    0.0001879999999999998    0.000274616
0.00011599999999999997    0.0001879999999999998    0.000271759
0.00011799999999999997    0.0001879999999999998    0.000268945
0.00011999999999999998    0.0001879999999999998    0.000266171
0.00012199999999999997    0.0001879999999999998    0.000263433
0.00012399999999999998    0.0001879999999999998    0.000260731
0.00012599999999999997    0.0001879999999999998    0.000258058
0.00012799999999999997    0.0001879999999999998    0.000255428
0.00012999999999999996    0.0001879999999999998    0.000252826
0.00013199999999999998    0.0001879999999999998    0.000250254
0.00013399999999999998    0.0001879999999999998    0.000247712
0.00013599999999999997    0.0001879999999999998    0.000245201
0.00013799999999999997    0.0001879999999999998    0.000242719
0.00013999999999999996    0.0001879999999999998    0.000240262
0.00014199999999999996    0.0001879999999999998    0.000237836
0.00014399999999999998    0.0001879999999999998    0.000235432
0.00014599999999999997    0.0001879999999999998    0.000233054
0.00014799999999999997    0.0001879999999999998    0.000230702
0.00014999999999999996    0.0001879999999999998    0.00022837
0.00015199999999999995    0.0001879999999999998    0.000226064
0.00015399999999999998    0.0001879999999999998    0.000223783
0.00015599999999999997    0.0001879999999999998    0.00022152
0.00015799999999999996    0.0001879999999999998    0.000219281
0.00015999999999999996    0.0001879999999999998    0.000217063
0.00016199999999999995    0.0001879999999999998    0.000214866
0.00016399999999999995    0.0001879999999999998    0.000212688
0.00016599999999999997    0.0001879999999999998    0.000210529
0.00016799999999999996    0.0001879999999999998    0.00020839
0.00016999999999999996    0.0001879999999999998    0.000206271
0.00017199999999999995    0.0001879999999999998    0.000204169
0.00017399999999999995    0.0001879999999999998    0.000202086
0.00017599999999999997    0.0001879999999999998    0.000200023
0.00017799999999999996    0.0001879999999999998    0.000197975
0.00017999999999999996    0.0001879999999999998    0.000195947
0.00018199999999999995    0.0001879999999999998    0.000193934
0.00018399999999999995    0.0001879999999999998    0.000191939
0.00018599999999999994    0.0001879999999999998    0.000189962
1e-05    0.0001899999999999998    0.000546659
1.2e-05    0.0001899999999999998    0.000540265
1.4e-05    0.0001899999999999998    0.000533442
1.6e-05    0.0001899999999999998    0.000526305
1.7999999999999997e-05    0.0001899999999999998    0.000518996
1.9999999999999998e-05    0.0001899999999999998    0.000511572
2.2e-05    0.0001899999999999998    0.000504144
2.3999999999999997e-05    0.0001899999999999998    0.000496682
2.5999999999999995e-05    0.0001899999999999998    0.000489236
2.7999999999999996e-05    0.0001899999999999998    0.000481824
2.9999999999999997e-05    0.0001899999999999998    0.000474487
3.199999999999999e-05    0.0001899999999999998    0.00046722
3.399999999999999e-05    0.0001899999999999998    0.000460076
3.5999999999999994e-05    0.0001899999999999998    0.000453072
3.7999999999999995e-05    0.0001899999999999998    0.00044619
3.999999999999999e-05    0.0001899999999999998    0.000439451
4.199999999999999e-05    0.0001899999999999998    0.00043289
4.399999999999999e-05    0.0001899999999999998    0.000426484
4.599999999999999e-05    0.0001899999999999998    0.000420238
4.799999999999999e-05    0.0001899999999999998    0.000414157
4.999999999999999e-05    0.0001899999999999998    0.000408256
5.199999999999999e-05    0.0001899999999999998    0.00040252
5.3999999999999984e-05    0.0001899999999999998    0.000396927
5.5999999999999986e-05    0.0001899999999999998    0.000391496
5.799999999999999e-05    0.0001899999999999998    0.000386221
5.999999999999999e-05    0.0001899999999999998    0.000381076
6.199999999999999e-05    0.0001899999999999998    0.000376081
6.399999999999998e-05    0.0001899999999999998    0.000371217
6.599999999999999e-05    0.0001899999999999998    0.000366477
6.799999999999999e-05    0.0001899999999999998    0.000361855
6.999999999999998e-05    0.0001899999999999998    0.000357352
7.199999999999999e-05    0.0001899999999999998    0.000352971
7.399999999999998e-05    0.0001899999999999998    0.000348682
7.599999999999998e-05    0.0001899999999999998    0.000344505
7.799999999999999e-05    0.0001899999999999998    0.000340418
7.999999999999998e-05    0.0001899999999999998    0.000336424
8.199999999999999e-05    0.0001899999999999998    0.000332516
8.399999999999998e-05    0.0001899999999999998    0.000328692
8.599999999999998e-05    0.0001899999999999998    0.000324957
8.799999999999998e-05    0.0001899999999999998    0.000321288
8.999999999999998e-05    0.0001899999999999998    0.000317701
9.199999999999997e-05    0.0001899999999999998    0.000314178
9.399999999999998e-05    0.0001899999999999998    0.000310725
9.599999999999998e-05    0.0001899999999999998    0.000307332
9.799999999999997e-05    0.0001899999999999998    0.000304004
9.999999999999998e-05    0.0001899999999999998    0.000300732
0.00010199999999999997    0.0001899999999999998    0.00029752
0.00010399999999999998    0.0001899999999999998    0.000294359
0.00010599999999999997    0.0001899999999999998    0.000291244
0.00010799999999999997    0.0001899999999999998    0.000288191
0.00010999999999999998    0.0001899999999999998    0.000285179
0.00011199999999999997    0.0001899999999999998    0.000282212
0.00011399999999999998    0.0001899999999999998    0.000279291
0.00011599999999999997    0.0001899999999999998    0.000276406
0.00011799999999999997    0.0001899999999999998    0.00027357
0.00011999999999999998    0.0001899999999999998    0.000270771
0.00012199999999999997    0.0001899999999999998    0.000268008
0.00012399999999999998    0.0001899999999999998    0.000265281
0.00012599999999999997    0.0001899999999999998    0.000262593
0.00012799999999999997    0.0001899999999999998    0.000259934
0.00012999999999999996    0.0001899999999999998    0.000257313
0.00013199999999999998    0.0001899999999999998    0.000254719
0.00013399999999999998    0.0001899999999999998    0.000252158
0.00013599999999999997    0.0001899999999999998    0.000249627
0.00013799999999999997    0.0001899999999999998    0.000247121
0.00013999999999999996    0.0001899999999999998    0.000244646
0.00014199999999999996    0.0001899999999999998    0.000242197
0.00014399999999999998    0.0001899999999999998    0.000239774
0.00014599999999999997    0.0001899999999999998    0.000237376
0.00014799999999999997    0.0001899999999999998    0.000235007
0.00014999999999999996    0.0001899999999999998    0.000232658
0.00015199999999999995    0.0001899999999999998    0.000230335
0.00015399999999999998    0.0001899999999999998    0.000228032
0.00015599999999999997    0.0001899999999999998    0.000225751
0.00015799999999999996    0.0001899999999999998    0.000223494
0.00015999999999999996    0.0001899999999999998    0.000221259
0.00016199999999999995    0.0001899999999999998    0.000219045
0.00016399999999999995    0.0001899999999999998    0.000216848
0.00016599999999999997    0.0001899999999999998    0.000214674
0.00016799999999999996    0.0001899999999999998    0.000212519
0.00016999999999999996    0.0001899999999999998    0.000210382
0.00017199999999999995    0.0001899999999999998    0.000208263
0.00017399999999999995    0.0001899999999999998    0.000206165
0.00017599999999999997    0.0001899999999999998    0.000204083
0.00017799999999999996    0.0001899999999999998    0.00020202
0.00017999999999999996    0.0001899999999999998    0.000199974
0.00018199999999999995    0.0001899999999999998    0.000197945
0.00018399999999999995    0.0001899999999999998    0.000195934
0.00018599999999999994    0.0001899999999999998    0.000193939
0.00018799999999999996    0.0001899999999999998    0.000191961
