#   Rstart=5e-07m
#   RdotStart=0m/s
#   Rn=5e-07m
#   deltaT=1e-10s
#   Tstart=0s
#   Tend=0.00014s
#   patm=101315Pa
#   pac=1.59e+07Pa
#   f=83300Hz
#   mu=0.001002Pa s
#   sigma=0.0725Pa m (I think)
#   BTait=3.05e+08Pa
#   nTait=7.15no unit
#   kappa=1.4
#   pv=2337Pa
#   rho0=998.206kg/m³
#   SpecGasConst=287J/molK
#   TempRef=293.15deg Celsius.
#   T0=0.01
#   Rn2=5e-07m
#   t1=0.0013s
#   t2=0.00135s
# 
#t[s]	r[m]	v[m/s]	dT [s]	pBubble[Pa]	p_ac[Pa]	Rn
0	5e-07	0	1e-10	391315	1.60013e+07	5e-07
3.38274e-11	4.99982e-07	-1.07364	3.40633e-11	391374	1.60003e+07	5e-07
6.78907e-11	4.99927e-07	-2.15274	3.3922e-11	391554	1.59994e+07	5e-07
1.01813e-10	4.99836e-07	-3.22566	3.38005e-11	391852	1.59984e+07	5e-07
1.35613e-10	4.99709e-07	-4.29334	3.36975e-11	392269	1.59974e+07	5e-07
1.69311e-10	4.99546e-07	-5.35668	3.36116e-11	392802	1.59964e+07	5e-07
2.02922e-10	4.99348e-07	-6.41654	3.3542e-11	393452	1.59955e+07	5e-07
2.36464e-10	4.99115e-07	-7.47372	3.34878e-11	394219	1.59945e+07	5e-07
2.69952e-10	4.98847e-07	-8.529	3.34484e-11	395104	1.59935e+07	5e-07
3.03401e-10	4.98544e-07	-9.58314	3.34236e-11	396108	1.59926e+07	5e-07
3.36824e-10	4.98206e-07	-10.6369	3.34129e-11	397231	1.59916e+07	5e-07
3.70237e-10	4.97833e-07	-11.691	3.34164e-11	398475	1.59906e+07	5e-07
4.03653e-10	4.97425e-07	-12.7462	3.34341e-11	399842	1.59897e+07	5e-07
4.37088e-10	4.96981e-07	-13.8032	3.34664e-11	401335	1.59887e+07	5e-07
4.70554e-10	4.96502e-07	-14.8627	3.35134e-11	402957	1.59877e+07	5e-07
5.04067e-10	4.95986e-07	-15.9256	3.3576e-11	404710	1.59868e+07	5e-07
5.37643e-10	4.95433e-07	-16.9927	3.36548e-11	406598	1.59858e+07	5e-07
5.71298e-10	4.94843e-07	-18.0647	3.37508e-11	408626	1.59848e+07	5e-07
6.05049e-10	4.94215e-07	-19.1426	3.38652e-11	410799	1.59838e+07	5e-07
6.38914e-10	4.93549e-07	-20.2273	3.39997e-11	413121	1.59829e+07	5e-07
6.72914e-10	4.92842e-07	-21.3198	3.4156e-11	415599	1.59819e+07	5e-07
7.0707e-10	4.92095e-07	-22.4211	3.43365e-11	418240	1.59809e+07	5e-07
7.41406e-10	4.91306e-07	-23.5325	3.45441e-11	421052	1.59799e+07	5e-07
7.7595e-10	4.90474e-07	-24.6552	3.47822e-11	424045	1.59789e+07	5e-07
8.10733e-10	4.89597e-07	-25.7907	3.50552e-11	427227	1.59779e+07	5e-07
8.45788e-10	4.88673e-07	-26.9407	3.53685e-11	430613	1.59769e+07	5e-07
8.81156e-10	4.87699e-07	-28.1069	3.5729e-11	434215	1.59759e+07	5e-07
9.16885e-10	4.86674e-07	-29.2916	3.61456e-11	438049	1.59748e+07	5e-07
9.53031e-10	4.85593e-07	-30.4972	3.66299e-11	442136	1.59738e+07	5e-07
9.89661e-10	4.84454e-07	-31.7268	3.71974e-11	446497	1.59727e+07	5e-07
1.02686e-09	4.8325e-07	-32.9841	3.78695e-11	451162	1.59717e+07	5e-07
1.06473e-09	4.81977e-07	-34.2734	3.86763e-11	456163	1.59706e+07	5e-07
1.1034e-09	4.80625e-07	-35.6007	3.96624e-11	461546	1.59695e+07	5e-07
1.14307e-09	4.79186e-07	-36.9733	4.08964e-11	467367	1.59683e+07	5e-07
1.18396e-09	4.77645e-07	-38.4017	4.24922e-11	473702	1.59671e+07	5e-07
1.22645e-09	4.75981e-07	-39.9008	4.46561e-11	480660	1.59659e+07	5e-07
1.27111e-09	4.74164e-07	-41.4935	4.78143e-11	488407	1.59646e+07	5e-07
1.31893e-09	4.72139e-07	-43.22	5.30618e-11	497224	1.59633e+07	5e-07
1.37199e-09	4.69794e-07	-45.1631	6.47677e-11	507681	1.59617e+07	5e-07
1.43675e-09	4.66791e-07	-47.5768	1.358e-10	521476	1.59599e+07	5e-07
1.48357e-09	4.64523e-07	-49.3523	6.19971e-11	532208	1.59585e+07	5e-07
1.53147e-09	4.62114e-07	-51.1978	4.96636e-11	543903	1.59571e+07	5e-07
1.5743e-09	4.59886e-07	-52.8739	4.33916e-11	555010	1.59559e+07	5e-07
1.61769e-09	4.57554e-07	-54.5989	3.91579e-11	566935	1.59546e+07	5e-07
1.65684e-09	4.55386e-07	-56.18	3.61387e-11	578315	1.59535e+07	5e-07
1.69298e-09	4.53329e-07	-57.6608	3.38687e-11	589372	1.59525e+07	5e-07
1.72685e-09	4.51352e-07	-59.0684	3.20546e-11	600246	1.59515e+07	5e-07
1.75891e-09	4.49437e-07	-60.4191	3.05457e-11	611019	1.59506e+07	5e-07
1.78945e-09	4.47571e-07	-61.7236	2.92554e-11	621745	1.59497e+07	5e-07
1.81871e-09	4.45747e-07	-62.9896	2.81291e-11	632462	1.59488e+07	5e-07
1.84684e-09	4.43958e-07	-64.2228	2.71305e-11	643196	1.5948e+07	5e-07
1.87397e-09	4.42199e-07	-65.4276	2.62337e-11	653970	1.59473e+07	5e-07
1.9002e-09	4.40468e-07	-66.6075	2.54204e-11	664799	1.59465e+07	5e-07
1.92562e-09	4.3876e-07	-67.7653	2.46765e-11	675697	1.59458e+07	5e-07
1.9503e-09	4.37073e-07	-68.9033	2.39911e-11	686675	1.59451e+07	5e-07
1.97429e-09	4.35407e-07	-70.0235	2.3356e-11	697743	1.59444e+07	5e-07
1.99765e-09	4.33759e-07	-71.1275	2.27644e-11	708910	1.59437e+07	5e-07
2.02041e-09	4.32127e-07	-72.2169	2.22107e-11	720182	1.5943e+07	5e-07
2.04262e-09	4.30511e-07	-73.2927	2.16905e-11	731567	1.59424e+07	5e-07
2.06431e-09	4.2891e-07	-74.3561	2.12e-11	743070	1.59418e+07	5e-07
2.08551e-09	4.27322e-07	-75.4081	2.07361e-11	754696	1.59412e+07	5e-07
2.10625e-09	4.25748e-07	-76.4495	2.02961e-11	766451	1.59406e+07	5e-07
2.12654e-09	4.24186e-07	-77.4811	1.98778e-11	778339	1.594e+07	5e-07
2.14642e-09	4.22636e-07	-78.5035	1.94791e-11	790365	1.59394e+07	5e-07
2.1659e-09	4.21097e-07	-79.5174	1.90983e-11	802532	1.59388e+07	5e-07
2.185e-09	4.19568e-07	-80.5233	1.8734e-11	814845	1.59383e+07	5e-07
2.20373e-09	4.1805e-07	-81.5217	1.83848e-11	827308	1.59377e+07	5e-07
2.22212e-09	4.16543e-07	-82.5131	1.80495e-11	839923	1.59372e+07	5e-07
2.24017e-09	4.15044e-07	-83.4979	1.77272e-11	852695	1.59367e+07	5e-07
2.25789e-09	4.13556e-07	-84.4765	1.74169e-11	865627	1.59362e+07	5e-07
2.27531e-09	4.12076e-07	-85.4493	1.71178e-11	878722	1.59357e+07	5e-07
2.29243e-09	4.10605e-07	-86.4166	1.68291e-11	891984	1.59352e+07	5e-07
2.30926e-09	4.09142e-07	-87.3787	1.65502e-11	905416	1.59347e+07	5e-07
2.32581e-09	4.07688e-07	-88.3359	1.62805e-11	919022	1.59342e+07	5e-07
2.34209e-09	4.06243e-07	-89.2884	1.60194e-11	932803	1.59338e+07	5e-07
2.35811e-09	4.04805e-07	-90.2366	1.57665e-11	946764	1.59333e+07	5e-07
2.37387e-09	4.03374e-07	-91.1806	1.55212e-11	960907	1.59328e+07	5e-07
2.3894e-09	4.01952e-07	-92.1207	1.52831e-11	975236	1.59324e+07	5e-07
2.40468e-09	4.00537e-07	-93.057	1.50519e-11	989754	1.5932e+07	5e-07
2.41973e-09	3.99129e-07	-93.9898	1.48273e-11	1.00446e+06	1.59315e+07	5e-07
2.43456e-09	3.97729e-07	-94.9193	1.46088e-11	1.01937e+06	1.59311e+07	5e-07
2.44917e-09	3.96335e-07	-95.8456	1.43961e-11	1.03447e+06	1.59307e+07	5e-07
2.46356e-09	3.94949e-07	-96.7689	1.41891e-11	1.04977e+06	1.59303e+07	5e-07
2.47775e-09	3.93569e-07	-97.6893	1.39874e-11	1.06528e+06	1.59299e+07	5e-07
2.49174e-09	3.92196e-07	-98.607	1.37908e-11	1.08099e+06	1.59295e+07	5e-07
2.50553e-09	3.9083e-07	-99.5222	1.35991e-11	1.09692e+06	1.59291e+07	5e-07
2.51913e-09	3.89471e-07	-100.435	1.3412e-11	1.11306e+06	1.59287e+07	5e-07
2.53254e-09	3.88118e-07	-101.345	1.32294e-11	1.12941e+06	1.59283e+07	5e-07
2.54577e-09	3.86771e-07	-102.253	1.30511e-11	1.14599e+06	1.59279e+07	5e-07
2.55882e-09	3.8543e-07	-103.16	1.28769e-11	1.16279e+06	1.59275e+07	5e-07
2.5717e-09	3.84096e-07	-104.064	1.27066e-11	1.17981e+06	1.59272e+07	5e-07
2.58441e-09	3.82768e-07	-104.966	1.25401e-11	1.19706e+06	1.59268e+07	5e-07
2.59695e-09	3.81446e-07	-105.866	1.23773e-11	1.21455e+06	1.59264e+07	5e-07
2.60932e-09	3.8013e-07	-106.765	1.2218e-11	1.23227e+06	1.59261e+07	5e-07
2.62154e-09	3.7882e-07	-107.662	1.2062e-11	1.25023e+06	1.59257e+07	5e-07
2.6336e-09	3.77516e-07	-108.558	1.19094e-11	1.26844e+06	1.59254e+07	5e-07
2.64551e-09	3.76218e-07	-109.453	1.17598e-11	1.28689e+06	1.5925e+07	5e-07
2.65727e-09	3.74926e-07	-110.345	1.16134e-11	1.30559e+06	1.59247e+07	5e-07
2.66889e-09	3.73639e-07	-111.237	1.14698e-11	1.32454e+06	1.59244e+07	5e-07
2.68036e-09	3.72358e-07	-112.128	1.13291e-11	1.34375e+06	1.5924e+07	5e-07
2.69168e-09	3.71083e-07	-113.017	1.11911e-11	1.36322e+06	1.59237e+07	5e-07
2.70288e-09	3.69813e-07	-113.905	1.10558e-11	1.38295e+06	1.59234e+07	5e-07
2.71393e-09	3.68549e-07	-114.793	1.09231e-11	1.40295e+06	1.59231e+07	5e-07
2.72485e-09	3.6729e-07	-115.679	1.07929e-11	1.42322e+06	1.59227e+07	5e-07
2.73565e-09	3.66037e-07	-116.565	1.06651e-11	1.44377e+06	1.59224e+07	5e-07
2.74631e-09	3.64789e-07	-117.45	1.05396e-11	1.46459e+06	1.59221e+07	5e-07
2.75685e-09	3.63547e-07	-118.334	1.04164e-11	1.4857e+06	1.59218e+07	5e-07
2.76727e-09	3.62309e-07	-119.217	1.02955e-11	1.50709e+06	1.59215e+07	5e-07
2.77756e-09	3.61077e-07	-120.1	1.01767e-11	1.52877e+06	1.59212e+07	5e-07
2.78774e-09	3.59851e-07	-120.982	1.00599e-11	1.55074e+06	1.59209e+07	5e-07
2.7978e-09	3.58629e-07	-121.864	9.94524e-12	1.57302e+06	1.59206e+07	5e-07
2.80775e-09	3.57413e-07	-122.745	9.83252e-12	1.59559e+06	1.59204e+07	5e-07
2.81758e-09	3.56202e-07	-123.625	9.72172e-12	1.61847e+06	1.59201e+07	5e-07
2.8273e-09	3.54996e-07	-124.506	9.61279e-12	1.64165e+06	1.59198e+07	5e-07
2.83691e-09	3.53794e-07	-125.385	9.50569e-12	1.66516e+06	1.59195e+07	5e-07
2.84642e-09	3.52598e-07	-126.265	9.40036e-12	1.68897e+06	1.59192e+07	5e-07
2.85582e-09	3.51407e-07	-127.144	9.29676e-12	1.71311e+06	1.5919e+07	5e-07
2.86512e-09	3.50221e-07	-128.023	9.19484e-12	1.73758e+06	1.59187e+07	5e-07
2.87431e-09	3.4904e-07	-128.902	9.09457e-12	1.76238e+06	1.59184e+07	5e-07
2.8834e-09	3.47864e-07	-129.781	8.9959e-12	1.78751e+06	1.59182e+07	5e-07
2.8924e-09	3.46692e-07	-130.659	8.89879e-12	1.81298e+06	1.59179e+07	5e-07
2.9013e-09	3.45526e-07	-131.538	8.80322e-12	1.8388e+06	1.59177e+07	5e-07
2.9101e-09	3.44364e-07	-132.416	8.70913e-12	1.86496e+06	1.59174e+07	5e-07
2.91881e-09	3.43207e-07	-133.295	8.6165e-12	1.89148e+06	1.59172e+07	5e-07
2.92743e-09	3.42055e-07	-134.173	8.52529e-12	1.91835e+06	1.59169e+07	5e-07
2.93595e-09	3.40907e-07	-135.051	8.43547e-12	1.94559e+06	1.59167e+07	5e-07
2.94439e-09	3.39764e-07	-135.93	8.347e-12	1.97319e+06	1.59164e+07	5e-07
2.95274e-09	3.38626e-07	-136.808	8.25987e-12	2.00116e+06	1.59162e+07	5e-07
2.961e-09	3.37492e-07	-137.687	8.17403e-12	2.02952e+06	1.59159e+07	5e-07
2.96917e-09	3.36363e-07	-138.566	8.08946e-12	2.05825e+06	1.59157e+07	5e-07
2.97726e-09	3.35239e-07	-139.445	8.00613e-12	2.08737e+06	1.59155e+07	5e-07
2.98527e-09	3.34119e-07	-140.324	7.92402e-12	2.11688e+06	1.59152e+07	5e-07
2.99319e-09	3.33003e-07	-141.204	7.8431e-12	2.14679e+06	1.5915e+07	5e-07
3.00103e-09	3.31892e-07	-142.083	7.76334e-12	2.17709e+06	1.59148e+07	5e-07
3.0088e-09	3.30786e-07	-142.963	7.68472e-12	2.20781e+06	1.59146e+07	5e-07
3.01648e-09	3.29684e-07	-143.843	7.60722e-12	2.23894e+06	1.59143e+07	5e-07
3.02409e-09	3.28586e-07	-144.724	7.53081e-12	2.27049e+06	1.59141e+07	5e-07
3.03162e-09	3.27493e-07	-145.605	7.45547e-12	2.30246e+06	1.59139e+07	5e-07
3.03907e-09	3.26404e-07	-146.486	7.38119e-12	2.33485e+06	1.59137e+07	5e-07
3.04646e-09	3.2532e-07	-147.367	7.30793e-12	2.36769e+06	1.59135e+07	5e-07
3.05376e-09	3.2424e-07	-148.249	7.23568e-12	2.40096e+06	1.59133e+07	5e-07
3.061e-09	3.23164e-07	-149.132	7.16442e-12	2.43468e+06	1.59131e+07	5e-07
3.06816e-09	3.22092e-07	-150.015	7.09413e-12	2.46885e+06	1.59129e+07	5e-07
3.07526e-09	3.21025e-07	-150.898	7.02479e-12	2.50347e+06	1.59127e+07	5e-07
3.08228e-09	3.19962e-07	-151.782	6.95639e-12	2.53856e+06	1.59125e+07	5e-07
3.08924e-09	3.18903e-07	-152.666	6.8889e-12	2.57412e+06	1.59123e+07	5e-07
3.09613e-09	3.17848e-07	-153.55	6.8223e-12	2.61016e+06	1.59121e+07	5e-07
3.10295e-09	3.16797e-07	-154.436	6.75659e-12	2.64667e+06	1.59119e+07	5e-07
3.10971e-09	3.15751e-07	-155.321	6.69175e-12	2.68367e+06	1.59117e+07	5e-07
3.1164e-09	3.14709e-07	-156.208	6.62775e-12	2.72117e+06	1.59115e+07	5e-07
3.12303e-09	3.1367e-07	-157.095	6.56459e-12	2.75917e+06	1.59113e+07	5e-07
3.12959e-09	3.12636e-07	-157.982	6.50225e-12	2.79767e+06	1.59111e+07	5e-07
3.13609e-09	3.11606e-07	-158.87	6.44071e-12	2.83669e+06	1.59109e+07	5e-07
3.14253e-09	3.1058e-07	-159.759	6.37996e-12	2.87623e+06	1.59107e+07	5e-07
3.14891e-09	3.09558e-07	-160.648	6.31999e-12	2.91629e+06	1.59105e+07	5e-07
3.15523e-09	3.0854e-07	-161.538	6.26078e-12	2.95689e+06	1.59104e+07	5e-07
3.16149e-09	3.07526e-07	-162.428	6.20232e-12	2.99803e+06	1.59102e+07	5e-07
3.1677e-09	3.06515e-07	-163.32	6.1446e-12	3.03972e+06	1.591e+07	5e-07
3.17384e-09	3.05509e-07	-164.211	6.0876e-12	3.08196e+06	1.59098e+07	5e-07
3.17993e-09	3.04507e-07	-165.104	6.03131e-12	3.12476e+06	1.59096e+07	5e-07
3.18596e-09	3.03508e-07	-165.997	5.97573e-12	3.16813e+06	1.59095e+07	5e-07
3.19194e-09	3.02514e-07	-166.891	5.92083e-12	3.21208e+06	1.59093e+07	5e-07
3.19786e-09	3.01523e-07	-167.786	5.8666e-12	3.25661e+06	1.59091e+07	5e-07
3.20372e-09	3.00536e-07	-168.681	5.81305e-12	3.30173e+06	1.5909e+07	5e-07
3.20954e-09	2.99553e-07	-169.577	5.76014e-12	3.34745e+06	1.59088e+07	5e-07
3.2153e-09	2.98573e-07	-170.474	5.70788e-12	3.39377e+06	1.59086e+07	5e-07
3.221e-09	2.97598e-07	-171.371	5.65625e-12	3.44072e+06	1.59085e+07	5e-07
3.22666e-09	2.96626e-07	-172.27	5.60525e-12	3.48828e+06	1.59083e+07	5e-07
3.23227e-09	2.95658e-07	-173.169	5.55486e-12	3.53647e+06	1.59081e+07	5e-07
3.23782e-09	2.94693e-07	-174.068	5.50507e-12	3.5853e+06	1.5908e+07	5e-07
3.24333e-09	2.93733e-07	-174.969	5.45587e-12	3.63478e+06	1.59078e+07	5e-07
3.24878e-09	2.92776e-07	-175.87	5.40726e-12	3.68492e+06	1.59077e+07	5e-07
3.25419e-09	2.91822e-07	-176.772	5.35923e-12	3.73571e+06	1.59075e+07	5e-07
3.25955e-09	2.90873e-07	-177.675	5.31176e-12	3.78718e+06	1.59074e+07	5e-07
3.26486e-09	2.89926e-07	-178.579	5.26484e-12	3.83933e+06	1.59072e+07	5e-07
3.27012e-09	2.88984e-07	-179.484	5.21848e-12	3.89217e+06	1.59071e+07	5e-07
3.27534e-09	2.88045e-07	-180.389	5.17266e-12	3.9457e+06	1.59069e+07	5e-07
3.28052e-09	2.87109e-07	-181.295	5.12737e-12	3.99995e+06	1.59068e+07	5e-07
3.28564e-09	2.86177e-07	-182.202	5.0826e-12	4.0549e+06	1.59066e+07	5e-07
3.29073e-09	2.85249e-07	-183.11	5.03835e-12	4.11059e+06	1.59065e+07	5e-07
3.29576e-09	2.84324e-07	-184.019	4.9946e-12	4.16701e+06	1.59063e+07	5e-07
3.30076e-09	2.83403e-07	-184.928	4.95136e-12	4.22417e+06	1.59062e+07	5e-07
3.30571e-09	2.82485e-07	-185.839	4.90861e-12	4.28209e+06	1.5906e+07	5e-07
3.31062e-09	2.81571e-07	-186.75	4.86635e-12	4.34077e+06	1.59059e+07	5e-07
3.31549e-09	2.8066e-07	-187.662	4.82457e-12	4.40022e+06	1.59057e+07	5e-07
3.32031e-09	2.79752e-07	-188.575	4.78325e-12	4.46046e+06	1.59056e+07	5e-07
3.32509e-09	2.78848e-07	-189.489	4.74241e-12	4.52149e+06	1.59055e+07	5e-07
3.32984e-09	2.77947e-07	-190.403	4.70202e-12	4.58332e+06	1.59053e+07	5e-07
3.33454e-09	2.7705e-07	-191.319	4.66208e-12	4.64597e+06	1.59052e+07	5e-07
3.3392e-09	2.76155e-07	-192.235	4.62259e-12	4.70944e+06	1.59051e+07	5e-07
3.34382e-09	2.75265e-07	-193.153	4.58354e-12	4.77375e+06	1.59049e+07	5e-07
3.34841e-09	2.74377e-07	-194.071	4.54492e-12	4.8389e+06	1.59048e+07	5e-07
3.35295e-09	2.73493e-07	-194.99	4.50672e-12	4.90491e+06	1.59047e+07	5e-07
3.35746e-09	2.72612e-07	-195.91	4.46895e-12	4.97178e+06	1.59045e+07	5e-07
3.36193e-09	2.71735e-07	-196.83	4.43159e-12	5.03954e+06	1.59044e+07	5e-07
3.36636e-09	2.7086e-07	-197.752	4.39464e-12	5.10818e+06	1.59043e+07	5e-07
3.37075e-09	2.69989e-07	-198.674	4.35809e-12	5.17773e+06	1.59042e+07	5e-07
3.37511e-09	2.69122e-07	-199.598	4.32194e-12	5.24818e+06	1.5904e+07	5e-07
3.37943e-09	2.68257e-07	-200.522	4.28619e-12	5.31957e+06	1.59039e+07	5e-07
3.38372e-09	2.67395e-07	-201.447	4.25082e-12	5.39189e+06	1.59038e+07	5e-07
3.38797e-09	2.66537e-07	-202.373	4.21583e-12	5.46515e+06	1.59037e+07	5e-07
3.39219e-09	2.65682e-07	-203.3	4.18121e-12	5.53938e+06	1.59035e+07	5e-07
3.39637e-09	2.6483e-07	-204.228	4.14697e-12	5.61458e+06	1.59034e+07	5e-07
3.40051e-09	2.63981e-07	-205.156	4.1131e-12	5.69077e+06	1.59033e+07	5e-07
3.40463e-09	2.63135e-07	-206.086	4.07958e-12	5.76795e+06	1.59032e+07	5e-07
3.40871e-09	2.62293e-07	-207.016	4.04642e-12	5.84615e+06	1.59031e+07	5e-07
3.41275e-09	2.61453e-07	-207.948	4.01362e-12	5.92537e+06	1.59029e+07	5e-07
3.41677e-09	2.60617e-07	-208.88	3.98116e-12	6.00562e+06	1.59028e+07	5e-07
3.42075e-09	2.59783e-07	-209.813	3.94904e-12	6.08693e+06	1.59027e+07	5e-07
3.4247e-09	2.58953e-07	-210.746	3.91726e-12	6.1693e+06	1.59026e+07	5e-07
3.42861e-09	2.58126e-07	-211.681	3.88581e-12	6.25275e+06	1.59025e+07	5e-07
3.4325e-09	2.57301e-07	-212.617	3.8547e-12	6.33729e+06	1.59024e+07	5e-07
3.43635e-09	2.5648e-07	-213.553	3.82391e-12	6.42294e+06	1.59023e+07	5e-07
3.44018e-09	2.55661e-07	-214.49	3.79343e-12	6.5097e+06	1.59022e+07	5e-07
3.44397e-09	2.54846e-07	-215.429	3.76328e-12	6.5976e+06	1.59021e+07	5e-07
3.44773e-09	2.54034e-07	-216.367	3.73344e-12	6.68665e+06	1.59019e+07	5e-07
3.45147e-09	2.53224e-07	-217.307	3.7039e-12	6.77686e+06	1.59018e+07	5e-07
3.45517e-09	2.52417e-07	-218.248	3.67467e-12	6.86825e+06	1.59017e+07	5e-07
3.45885e-09	2.51614e-07	-219.189	3.64574e-12	6.96084e+06	1.59016e+07	5e-07
3.46249e-09	2.50813e-07	-220.132	3.61711e-12	7.05463e+06	1.59015e+07	5e-07
3.46611e-09	2.50015e-07	-221.075	3.58877e-12	7.14965e+06	1.59014e+07	5e-07
3.4697e-09	2.4922e-07	-222.019	3.56072e-12	7.24591e+06	1.59013e+07	5e-07
3.47326e-09	2.48428e-07	-222.963	3.53295e-12	7.34342e+06	1.59012e+07	5e-07
3.47679e-09	2.47638e-07	-223.909	3.50547e-12	7.44221e+06	1.59011e+07	5e-07
3.4803e-09	2.46852e-07	-224.855	3.47826e-12	7.54228e+06	1.5901e+07	5e-07
3.48378e-09	2.46068e-07	-225.802	3.45133e-12	7.64366e+06	1.59009e+07	5e-07
3.48723e-09	2.45287e-07	-226.75	3.42468e-12	7.74636e+06	1.59008e+07	5e-07
3.49065e-09	2.44509e-07	-227.699	3.39829e-12	7.8504e+06	1.59007e+07	5e-07
3.49405e-09	2.43733e-07	-228.648	3.37216e-12	7.9558e+06	1.59006e+07	5e-07
3.49742e-09	2.42961e-07	-229.598	3.3463e-12	8.06257e+06	1.59005e+07	5e-07
3.50077e-09	2.42191e-07	-230.549	3.32069e-12	8.17074e+06	1.59004e+07	5e-07
3.50409e-09	2.41424e-07	-231.501	3.29534e-12	8.28031e+06	1.59003e+07	5e-07
3.50738e-09	2.40659e-07	-232.454	3.27024e-12	8.39131e+06	1.59002e+07	5e-07
3.51065e-09	2.39897e-07	-233.407	3.2454e-12	8.50375e+06	1.59001e+07	5e-07
3.5139e-09	2.39138e-07	-234.361	3.22079e-12	8.61766e+06	1.59e+07	5e-07
3.51712e-09	2.38382e-07	-235.315	3.19643e-12	8.73306e+06	1.58999e+07	5e-07
3.52032e-09	2.37628e-07	-236.27	3.17232e-12	8.84995e+06	1.58999e+07	5e-07
3.52349e-09	2.36877e-07	-237.226	3.14843e-12	8.96837e+06	1.58998e+07	5e-07
3.52664e-09	2.36129e-07	-238.183	3.12479e-12	9.08833e+06	1.58997e+07	5e-07
3.52976e-09	2.35383e-07	-239.14	3.10137e-12	9.20985e+06	1.58996e+07	5e-07
3.53286e-09	2.3464e-07	-240.098	3.07818e-12	9.33295e+06	1.58995e+07	5e-07
3.53594e-09	2.33899e-07	-241.057	3.05522e-12	9.45766e+06	1.58994e+07	5e-07
3.539e-09	2.33162e-07	-242.016	3.03248e-12	9.58398e+06	1.58993e+07	5e-07
3.54203e-09	2.32426e-07	-242.976	3.00997e-12	9.71195e+06	1.58992e+07	5e-07
3.54504e-09	2.31693e-07	-243.937	2.98767e-12	9.84158e+06	1.58991e+07	5e-07
3.54803e-09	2.30963e-07	-244.898	2.96559e-12	9.9729e+06	1.58991e+07	5e-07
3.55099e-09	2.30235e-07	-245.859	2.94372e-12	1.01059e+07	1.5899e+07	5e-07
3.55394e-09	2.2951e-07	-246.822	2.92206e-12	1.02407e+07	1.58989e+07	5e-07
3.55686e-09	2.28788e-07	-247.785	2.90061e-12	1.03772e+07	1.58988e+07	5e-07
3.55976e-09	2.28068e-07	-248.748	2.87936e-12	1.05155e+07	1.58987e+07	5e-07
3.56264e-09	2.2735e-07	-249.712	2.85832e-12	1.06556e+07	1.58986e+07	5e-07
3.5655e-09	2.26635e-07	-250.676	2.83748e-12	1.07975e+07	1.58986e+07	5e-07
3.56834e-09	2.25922e-07	-251.641	2.81684e-12	1.09412e+07	1.58985e+07	5e-07
3.57115e-09	2.25212e-07	-252.607	2.79639e-12	1.10868e+07	1.58984e+07	5e-07
3.57395e-09	2.24504e-07	-253.572	2.77614e-12	1.12343e+07	1.58983e+07	5e-07
3.57672e-09	2.23799e-07	-254.539	2.75608e-12	1.13837e+07	1.58982e+07	5e-07
3.57948e-09	2.23096e-07	-255.506	2.73621e-12	1.15351e+07	1.58982e+07	5e-07
3.58222e-09	2.22396e-07	-256.473	2.71653e-12	1.16884e+07	1.58981e+07	5e-07
3.58493e-09	2.21698e-07	-257.44	2.69704e-12	1.18437e+07	1.5898e+07	5e-07
3.58763e-09	2.21002e-07	-258.408	2.67772e-12	1.20011e+07	1.58979e+07	5e-07
3.59031e-09	2.20309e-07	-259.377	2.65859e-12	1.21604e+07	1.58978e+07	5e-07
3.59297e-09	2.19618e-07	-260.346	2.63964e-12	1.23219e+07	1.58978e+07	5e-07
3.59561e-09	2.18929e-07	-261.315	2.62086e-12	1.24854e+07	1.58977e+07	5e-07
3.59823e-09	2.18243e-07	-262.284	2.60226e-12	1.26511e+07	1.58976e+07	5e-07
3.60083e-09	2.17559e-07	-263.254	2.58383e-12	1.28189e+07	1.58975e+07	5e-07
3.60341e-09	2.16878e-07	-264.224	2.56558e-12	1.29889e+07	1.58975e+07	5e-07
3.60598e-09	2.16199e-07	-265.194	2.54749e-12	1.31611e+07	1.58974e+07	5e-07
3.60853e-09	2.15522e-07	-266.165	2.52957e-12	1.33355e+07	1.58973e+07	5e-07
3.61106e-09	2.14848e-07	-267.135	2.51181e-12	1.35122e+07	1.58972e+07	5e-07
3.61357e-09	2.14175e-07	-268.106	2.49422e-12	1.36912e+07	1.58972e+07	5e-07
3.61606e-09	2.13505e-07	-269.077	2.47679e-12	1.38725e+07	1.58971e+07	5e-07
3.61854e-09	2.12838e-07	-270.049	2.45953e-12	1.40562e+07	1.5897e+07	5e-07
3.621e-09	2.12172e-07	-271.02	2.44241e-12	1.42422e+07	1.5897e+07	5e-07
3.62344e-09	2.11509e-07	-271.991	2.42546e-12	1.44307e+07	1.58969e+07	5e-07
3.62587e-09	2.10848e-07	-272.963	2.40866e-12	1.46216e+07	1.58968e+07	5e-07
3.62827e-09	2.1019e-07	-273.935	2.39201e-12	1.48149e+07	1.58968e+07	5e-07
3.63067e-09	2.09533e-07	-274.906	2.37552e-12	1.50108e+07	1.58967e+07	5e-07
3.63304e-09	2.08879e-07	-275.878	2.35917e-12	1.52092e+07	1.58966e+07	5e-07
3.6354e-09	2.08227e-07	-276.85	2.34298e-12	1.54102e+07	1.58965e+07	5e-07
3.63774e-09	2.07577e-07	-277.822	2.32692e-12	1.56138e+07	1.58965e+07	5e-07
